State,Year,Quarter,District,Count,Amount,Count_log,Amount_log
Andaman & Nicobar,2022,1,north and middle andaman district,60059,161624878.52274162,11.003082691382058,18.90078864345658
Andaman & Nicobar,2022,1,south andaman district,705512,1872991195.902684,13.466679059343674,21.350802559864846
Andaman & Nicobar,2022,1,nicobars district,29177,94414127.64974087,10.281136006647518,18.363201277224768
Andaman & Nicobar,2022,2,north and middle andaman district,72573,195693167.78757268,11.192348230814178,19.09205852009399
Andaman & Nicobar,2022,2,south andaman district,954875,2357326563.362071,13.76933572084366,21.58079400173257
Andaman & Nicobar,2022,2,nicobars district,43769,132900618.93062323,10.686681083225299,18.70511218078793
Andaman & Nicobar,2022,3,north and middle andaman district,79574,211581970.34202656,11.284442685310413,19.170123047995027
Andaman & Nicobar,2022,3,south andaman district,1455255,2967719400.849909,14.190691700963846,21.811059616289597
Andaman & Nicobar,2022,3,nicobars district,49550,131330400.94545084,10.810737539758135,18.69322685051831
Andaman & Nicobar,2022,4,north and middle andaman district,93297,241431284.3558103,11.443543231977637,19.302095453739675
Andaman & Nicobar,2022,4,south andaman district,1835592,3600887266.099448,14.422877603245334,22.00444611484691
Andaman & Nicobar,2022,4,nicobars district,58646,142355853.97352526,10.979274650562294,18.77384049464694
Andhra Pradesh,2018,1,east godavari district,943935,1235785515.599727,13.757812586824755,20.93497264985547
Andhra Pradesh,2018,1,srikakulam district,458921,587778028.9183557,13.03663336093973,20.191859932751612
Andhra Pradesh,2018,1,spsr nellore district,531612,676643237.8069417,13.183669178929884,20.332654716801947
Andhra Pradesh,2018,1,vizianagaram district,420990,505783445.78162,12.95036435941329,20.041619162881663
Andhra Pradesh,2018,1,visakhapatnam district,1256469,1749966196.5049946,14.043815963954309,21.282862308412412
Andhra Pradesh,2018,1,prakasam district,534757,748990775.8676485,13.189567717088055,20.434237226142173
Andhra Pradesh,2018,1,anantapur district,638664,788830646.0324218,13.367133773470773,20.48606221195898
Andhra Pradesh,2018,1,ysr district,487333,681481931.0936775,13.096702946628989,20.33978029531383
Andhra Pradesh,2018,1,west godavari district,577090,853547668.7532666,13.26575351252952,20.564911949551018
Andhra Pradesh,2018,1,kurnool district,679623,764905298.7350456,13.429293511644554,20.455262591624678
Andhra Pradesh,2018,1,chittoor district,830324,1009621878.0870512,13.629571265047357,20.73284171957096
Andhra Pradesh,2018,1,guntur district,815932,1108686589.0266829,13.612086297140495,20.826441898544847
Andhra Pradesh,2018,1,krishna district,863935,1284255179.61562,13.669252813474682,20.973444760486792
Andhra Pradesh,2018,2,east godavari district,1221677,2168914928.4239016,14.015735062989185,21.49749284645622
Andhra Pradesh,2018,2,srikakulam district,559868,929392017.3670052,13.235456320640639,20.650041185560625
Andhra Pradesh,2018,2,spsr nellore district,780454,1542057934.0108962,13.567631080621679,21.156383682076275
Andhra Pradesh,2018,2,vizianagaram district,529588,811711367.5080048,13.179854624737953,20.51465537620154
Andhra Pradesh,2018,2,visakhapatnam district,1641192,2987853607.293909,14.3109333650562,21.81782110947389
Andhra Pradesh,2018,2,prakasam district,739991,1571167562.1276276,13.51439330294423,21.17508485006599
Andhra Pradesh,2018,2,anantapur district,937023,1690366079.0557928,13.75046310734406,21.248210957249704
Andhra Pradesh,2018,2,ysr district,690842,1415500367.6861844,13.44566642248001,21.0707489222733
Andhra Pradesh,2018,2,west godavari district,786033,1688025212.3045945,13.574754055262833,21.246825169208037
Andhra Pradesh,2018,2,kurnool district,968439,1531888665.6843233,13.783440775849742,21.14976723309422
Andhra Pradesh,2018,2,chittoor district,1185723,1990419125.893712,13.985863273082098,21.41161106953336
Andhra Pradesh,2018,2,guntur district,1088101,2108475811.785997,13.899944532971858,21.46923115932127
Andhra Pradesh,2018,2,krishna district,1224987,2448141593.4919834,14.018440789659756,21.618595040402546
Andhra Pradesh,2018,3,east godavari district,3226907,3551247095.307447,14.987034651281968,21.99056467319709
Andhra Pradesh,2018,3,srikakulam district,1073883,1318322236.598471,13.886791609569226,20.99962573221734
Andhra Pradesh,2018,3,spsr nellore district,1308890,2215938596.185108,14.08469000774757,21.51894189614479
Andhra Pradesh,2018,3,vizianagaram district,970132,1163546006.895916,13.785187423695412,20.874738081734847
Andhra Pradesh,2018,3,visakhapatnam district,3394576,4821892253.393524,15.03768942163214,22.296432271659707
Andhra Pradesh,2018,3,prakasam district,1319651,2346453445.483843,14.09287786566492,21.576170853020617
Andhra Pradesh,2018,3,anantapur district,1815215,2681787750.464165,14.411714475965852,21.709749480144886
Andhra Pradesh,2018,3,ysr district,1557444,2235904512.2542048,14.258556573941167,21.527911686611024
Andhra Pradesh,2018,3,west godavari district,1431282,2309078492.8058147,14.174081104113352,21.560114361026734
Andhra Pradesh,2018,3,kurnool district,2921189,2908389261.539773,14.88750128314521,21.790865246510755
Andhra Pradesh,2018,3,chittoor district,2297429,3283517630.720593,14.647301229578863,21.91218113307094
Andhra Pradesh,2018,3,guntur district,1912529,3127764663.180438,14.463937007966557,21.863584421243015
Andhra Pradesh,2018,3,krishna district,2396934,3754202654.384461,14.68970097861942,22.046141757240363
Andhra Pradesh,2018,4,east godavari district,3052762,4652624623.436675,14.931557312569534,22.260697332459745
Andhra Pradesh,2018,4,srikakulam district,1252807,1870278609.504549,14.040897191687101,21.349353245755008
Andhra Pradesh,2018,4,spsr nellore district,1814997,3293448556.9734454,14.41159437278716,21.915201046361307
Andhra Pradesh,2018,4,vizianagaram district,1386787,1817673252.541777,14.142500118650425,21.320823087473563
Andhra Pradesh,2018,4,visakhapatnam district,4791421,7366635864.849373,15.382337585100032,22.7202269755511
Andhra Pradesh,2018,4,prakasam district,1692862,3255254226.03728,14.341931145684297,21.903536212794304
Andhra Pradesh,2018,4,anantapur district,2286391,3975878156.329829,14.642485149830888,22.10351148048492
Andhra Pradesh,2018,4,ysr district,1732527,3252340063.2478595,14.365091594340344,21.902640593659285
Andhra Pradesh,2018,4,west godavari district,1688482,3237504255.4632454,14.339340458401516,21.898068578400004
Andhra Pradesh,2018,4,kurnool district,2508530,3626544852.406924,14.735207482173182,22.011546200651253
Andhra Pradesh,2018,4,chittoor district,3166201,4979093890.223491,14.968043004457781,22.32851376167379
Andhra Pradesh,2018,4,guntur district,2546620,4730251217.696959,14.750277547699365,22.27724414960372
Andhra Pradesh,2018,4,krishna district,2839161,5416251838.130407,14.859019143956344,22.412669870391593
Andhra Pradesh,2019,1,east godavari district,5440146,7382264724.59952,15.50931645670728,22.722346301734795
Andhra Pradesh,2019,1,srikakulam district,2526855,3407912878.4152584,14.742486004431182,21.949365881741432
Andhra Pradesh,2019,1,spsr nellore district,3333584,5161932216.216368,15.019558559462832,22.364576806854092
Andhra Pradesh,2019,1,vizianagaram district,2798241,3364576948.299301,14.844501563450443,21.93656807098034
Andhra Pradesh,2019,1,visakhapatnam district,9690866,13459857440.552685,16.08669435035868,23.322977569766092
Andhra Pradesh,2019,1,prakasam district,2931081,4807527779.215151,14.890881854930415,22.2934488137184
Andhra Pradesh,2019,1,anantapur district,3891336,6044730653.191345,15.174263101361065,22.522452763062883
Andhra Pradesh,2019,1,ysr district,2852197,4915811593.896078,14.863600132464603,22.31572270283361
Andhra Pradesh,2019,1,west godavari district,2829437,4623764455.47309,14.85558830989892,22.254475027458707
Andhra Pradesh,2019,1,kurnool district,4193432,5541564892.509682,15.24903004970341,22.435542769390164
Andhra Pradesh,2019,1,chittoor district,6486813,8223371732.233585,15.685281904895152,22.830246148314167
Andhra Pradesh,2019,1,guntur district,4846553,7765934169.404485,15.393778288581819,22.773012591449998
Andhra Pradesh,2019,1,krishna district,5443981,9061346433.07268,15.51002115266658,22.92728355888142
Andhra Pradesh,2019,2,east godavari district,4699261,9116404622.47651,15.362915820275166,22.93334133331197
Andhra Pradesh,2019,2,srikakulam district,2019203,4066576539.936839,14.518213437064853,22.12606733746131
Andhra Pradesh,2019,2,spsr nellore district,3141891,6880873007.48206,14.960335405916508,22.652011371464123
Andhra Pradesh,2019,2,vizianagaram district,2272320,4443041665.039663,14.636311893975867,22.214605038537883
Andhra Pradesh,2019,2,visakhapatnam district,11705738,20797479804.02908,16.275589706898224,23.758097653044988
Andhra Pradesh,2019,2,prakasam district,2670529,6262396448.455349,14.797787138092627,22.557828768043898
Andhra Pradesh,2019,2,anantapur district,3578836,7830782361.377665,15.090548165842717,22.781328260396645
Andhra Pradesh,2019,2,ysr district,2606284,6376856828.130632,14.773436010007705,22.575941152738604
Andhra Pradesh,2019,2,west godavari district,2402074,5676818258.955046,14.691843088807802,22.459656747051135
Andhra Pradesh,2019,2,kurnool district,3895824,7358285187.018034,15.175415768186175,22.71909275164631
Andhra Pradesh,2019,2,chittoor district,5983308,10982727976.224323,15.604484150238202,23.11958969173437
Andhra Pradesh,2019,2,guntur district,5005275,10405246943.481497,15.426002914276978,23.06557602966574
Andhra Pradesh,2019,2,krishna district,6428472,13437029115.620754,15.676247431893003,23.321280099661834
Andhra Pradesh,2019,3,east godavari district,6537303,11387726470.57774,15.69303525305807,23.155801986981515
Andhra Pradesh,2019,3,srikakulam district,2556296,4610131289.524039,14.754069893721363,22.251522172838822
Andhra Pradesh,2019,3,spsr nellore district,4150195,8256600118.735449,15.238665879054789,22.834278731844236
Andhra Pradesh,2019,3,vizianagaram district,2861581,4922069039.19216,14.866884827262744,22.31699481547114
Andhra Pradesh,2019,3,visakhapatnam district,16694947,26944837120.046288,16.630616656751677,24.017057543409027
Andhra Pradesh,2019,3,prakasam district,3430750,7354502261.150911,15.04828945413188,22.71857851517497
Andhra Pradesh,2019,3,anantapur district,4889720,9554081289.488276,15.402645600097953,22.98023426030255
Andhra Pradesh,2019,3,ysr district,3296586,7447544274.211781,15.008397945470643,22.731150187376173
Andhra Pradesh,2019,3,west godavari district,3179541,6627629029.01413,14.972247404715752,22.614512964668855
Andhra Pradesh,2019,3,kurnool district,5139134,9025632779.412457,15.452395140746306,22.9233344527698
Andhra Pradesh,2019,3,chittoor district,8201783,13837455758.755266,15.919862127622434,23.350644937776796
Andhra Pradesh,2019,3,guntur district,6942304,13075661264.188034,15.75314426585963,23.294018420317435
Andhra Pradesh,2019,3,krishna district,8408474,16404073560.500784,15.944750564830986,23.520795528768826
Andhra Pradesh,2019,4,east godavari district,9285739,16816774065.301315,16.04399034033952,23.545642681497643
Andhra Pradesh,2019,4,srikakulam district,3712555,6832369301.879345,15.12723087679817,22.644937346696505
Andhra Pradesh,2019,4,spsr nellore district,5877804,11786014089.194029,15.586693780729995,23.190179418779206
Andhra Pradesh,2019,4,vizianagaram district,3998234,7175851807.068796,15.201363321594345,22.693987310300816
Andhra Pradesh,2019,4,visakhapatnam district,23594874,39133296330.044624,16.976540043013934,24.390239510102294
Andhra Pradesh,2019,4,prakasam district,4865473,10604077824.801037,15.397674493953271,23.084504464539112
Andhra Pradesh,2019,4,anantapur district,6764112,13887248889.064066,15.727141547113078,23.354236909953116
Andhra Pradesh,2019,4,ysr district,4793157,10865073855.730783,15.38269983370795,23.108819248213916
Andhra Pradesh,2019,4,west godavari district,4596479,9710614747.20177,15.34080113358194,22.996485427976992
Andhra Pradesh,2019,4,kurnool district,7001958,13233105728.54823,15.761700382192554,23.305987536469498
Andhra Pradesh,2019,4,chittoor district,11246986,19298476027.875484,16.235610739608997,23.68329196745332
Andhra Pradesh,2019,4,guntur district,9761330,18565626418.035915,16.093939219597097,23.644577665888026
Andhra Pradesh,2019,4,krishna district,11719402,23039786404.04664,16.276756316920594,23.860488402073432
Andhra Pradesh,2020,1,east godavari district,11346242,21854701379.428688,16.244397145743957,23.80768190144968
Andhra Pradesh,2020,1,srikakulam district,4835092,9777575594.177538,15.39141071460991,23.0033573960064
Andhra Pradesh,2020,1,spsr nellore district,7430247,15387829694.44686,15.821069659748384,23.456842754349093
Andhra Pradesh,2020,1,vizianagaram district,5042066,9879174240.920494,15.433326476687961,23.01369476635908
Andhra Pradesh,2020,1,visakhapatnam district,27115031,48809747614.678894,17.115598781535272,24.611195876061334
Andhra Pradesh,2020,1,prakasam district,6318396,14169104764.526735,15.658975936442658,23.374329710426405
Andhra Pradesh,2020,1,anantapur district,8466129,17864325752.82528,15.951583937367188,23.606071586473924
Andhra Pradesh,2020,1,ysr district,6031255,14059924636.819912,15.612465673084634,23.366594363202182
Andhra Pradesh,2020,1,west godavari district,5919670,12995834340.716236,15.593791262063233,23.287894707728057
Andhra Pradesh,2020,1,kurnool district,8246869,17022710311.813046,15.925344171125248,23.55781419017608
Andhra Pradesh,2020,1,chittoor district,13257740,23441848567.344196,16.400092090790153,23.877788662340183
Andhra Pradesh,2020,1,guntur district,11493331,22992734620.64621,16.257277512075394,23.85844411691419
Andhra Pradesh,2020,1,krishna district,12175289,24481702770.71471,16.31491896381753,23.921191849798753
Andhra Pradesh,2020,2,east godavari district,13130334,26319906327.32029,16.390435683883847,23.993591384404805
Andhra Pradesh,2020,2,srikakulam district,6425515,12153650076.875832,15.675787341175289,23.220895379466423
Andhra Pradesh,2020,2,spsr nellore district,9454274,20665376460.772232,16.06197747235663,23.75172550205713
Andhra Pradesh,2020,2,vizianagaram district,6690313,12819344389.545382,15.7161712172581,23.27422114747021
Andhra Pradesh,2020,2,visakhapatnam district,25300401,48293889917.41437,17.046330803374513,24.600570886857746
Andhra Pradesh,2020,2,prakasam district,8844580,19846026726.90433,15.995315399994107,23.711269659152475
Andhra Pradesh,2020,2,anantapur district,10473739,22094006659.412502,16.164381634664423,23.818572216809162
Andhra Pradesh,2020,2,ysr district,8033609,19597207268.132023,15.899144424556713,23.698652906710947
Andhra Pradesh,2020,2,west godavari district,7273096,16585866855.159784,15.799692618554584,23.531816775399477
Andhra Pradesh,2020,2,kurnool district,9821381,22419372061.80517,16.100072301807547,23.833191246250166
Andhra Pradesh,2020,2,chittoor district,14848197,27361300300.01902,16.513389001700276,24.032395454156948
Andhra Pradesh,2020,2,guntur district,12308707,27463593607.839108,16.325817456088267,24.03612709572459
Andhra Pradesh,2020,2,krishna district,12313709,26964149095.36629,16.326223752535277,24.017774009345484
Andhra Pradesh,2020,3,east godavari district,17972431,39300043804.75851,16.70434953063402,24.394491470445903
Andhra Pradesh,2020,3,srikakulam district,8286289,18029574581.337425,15.93011277911891,23.6152792788382
Andhra Pradesh,2020,3,spsr nellore district,16468209,39128324534.03022,16.616942353071458,24.39011245431259
Andhra Pradesh,2020,3,vizianagaram district,8236703,17567816576.501263,15.92411070045652,23.5893344614461
Andhra Pradesh,2020,3,visakhapatnam district,34421299,67628440368.111465,17.35418608772177,24.937294447023984
Andhra Pradesh,2020,3,prakasam district,12266310,31221704852.44969,16.322367037961374,24.164379358244535
Andhra Pradesh,2020,3,anantapur district,14447683,34102037972.65785,16.486044613645156,24.252622984044123
Andhra Pradesh,2020,3,ysr district,11934653,32037007334.12973,16.29495674318075,24.19015755073076
Andhra Pradesh,2020,3,west godavari district,10412351,25408608725.75429,16.15850325563096,23.958353879759187
Andhra Pradesh,2020,3,kurnool district,13243292,32529351107.17173,16.3990017180506,24.205408629712636
Andhra Pradesh,2020,3,chittoor district,20501863,42811566246.16463,16.836026318028257,24.480074142422442
Andhra Pradesh,2020,3,guntur district,17601395,42531195809.75448,16.683488718231,24.473503662669597
Andhra Pradesh,2020,3,krishna district,19110457,44788458672.08444,16.765746230111574,24.525216324251208
Andhra Pradesh,2020,4,east godavari district,25989490,58732615663.118416,17.073202783493244,24.796261042576074
Andhra Pradesh,2020,4,srikakulam district,11092184,25222520275.27882,16.221751274112492,23.951003094103314
Andhra Pradesh,2020,4,spsr nellore district,20934374,49115443663.37911,16.856903054910443,24.61743935718686
Andhra Pradesh,2020,4,vizianagaram district,10580824,24094847668.445065,16.174553864159453,23.90526386489567
Andhra Pradesh,2020,4,visakhapatnam district,46551467,91879823025.404,17.656069075691317,25.243747288616174
Andhra Pradesh,2020,4,prakasam district,16176867,41852443493.5154,16.59909281672892,24.45741601911927
Andhra Pradesh,2020,4,anantapur district,20996384,49732610814.26222,16.859860790385024,24.629926708079072
Andhra Pradesh,2020,4,ysr district,15676878,42572974713.44026,16.56769744591922,24.47448549250908
Andhra Pradesh,2020,4,west godavari district,15674762,40310975762.603455,16.56756246095491,24.419889620247496
Andhra Pradesh,2020,4,kurnool district,18737323,44718203115.22612,16.746027975050843,24.52364648419945
Andhra Pradesh,2020,4,chittoor district,29590411,61505711149.79541,17.202960914107575,24.842395871671584
Andhra Pradesh,2020,4,guntur district,26136538,60641872021.25432,17.078844816685404,24.828251448866926
Andhra Pradesh,2020,4,krishna district,27981050,64461504667.60723,17.147038053302357,24.889334055717292
Andhra Pradesh,2021,1,east godavari district,26190701,60027984987.96951,17.080914982066894,24.81807670689632
Andhra Pradesh,2021,1,srikakulam district,11160473,26486623313.092724,16.227888897531827,23.99990566185594
Andhra Pradesh,2021,1,spsr nellore district,22541428,52210333201.53073,16.930865418606388,24.678546266296998
Andhra Pradesh,2021,1,vizianagaram district,10514582,24153782497.243248,16.168273613594586,23.907706829925203
Andhra Pradesh,2021,1,visakhapatnam district,48248923,95308386037.8472,17.691884064256623,25.280383639934996
Andhra Pradesh,2021,1,prakasam district,15175395,41396223622.17477,16.535185924225107,24.446455496761487
Andhra Pradesh,2021,1,anantapur district,20102957,48353870395.01808,16.816377476636898,24.60181210517694
Andhra Pradesh,2021,1,ysr district,15374473,42570919448.50447,16.54821909464664,24.474437215061673
Andhra Pradesh,2021,1,west godavari district,16015685,42124030669.36126,16.589079112511556,24.463884214537835
Andhra Pradesh,2021,1,kurnool district,17918524,44941629659.56964,16.701345596047357,24.52863036605389
Andhra Pradesh,2021,1,chittoor district,29342609,60947491846.66089,17.19455124969775,24.833278541028786
Andhra Pradesh,2021,1,guntur district,27445045,64207987853.108406,17.127696199607705,24.885393461290608
Andhra Pradesh,2021,1,krishna district,29717175,69715406644.53485,17.20723571946013,24.96768717253249
Andhra Pradesh,2021,2,east godavari district,31717908,74604325863.66068,17.272392000475282,25.035464329923453
Andhra Pradesh,2021,2,srikakulam district,13546232,32298129544.540867,16.42161898543743,24.198275156660497
Andhra Pradesh,2021,2,spsr nellore district,30290406,72283071757.09679,17.226341586677208,25.003855799790344
Andhra Pradesh,2021,2,vizianagaram district,12689494,29140685236.830723,16.356284964979114,24.09540115277092
Andhra Pradesh,2021,2,visakhapatnam district,54390299,114439012713.35336,17.811696368718103,25.46330787797955
Andhra Pradesh,2021,2,prakasam district,19944047,54535328043.04135,16.80844126078123,24.72211454958438
Andhra Pradesh,2021,2,anantapur district,25123346,60987487571.27992,17.0393080913308,24.833934558297077
Andhra Pradesh,2021,2,ysr district,18457361,52523527031.02132,16.730973819073068,24.684527040086188
Andhra Pradesh,2021,2,west godavari district,20950964,57233116236.18796,16.857695217593605,24.770398522980383
Andhra Pradesh,2021,2,kurnool district,21972396,56659287474.99581,16.905297496220523,24.760321755819582
Andhra Pradesh,2021,2,chittoor district,34344902,73654690122.43158,17.351964152226717,25.022653659055344
Andhra Pradesh,2021,2,guntur district,32968819,82356914463.83287,17.31107279396352,25.13432825439052
Andhra Pradesh,2021,2,krishna district,36370960,90021923049.96454,17.40928121199563,25.223319067057634
Andhra Pradesh,2021,3,east godavari district,39572714,89380370072.7078,17.493650398323226,25.216166920885165
Andhra Pradesh,2021,3,srikakulam district,15639768,34836400769.876816,16.565327459211826,24.273928676185317
Andhra Pradesh,2021,3,spsr nellore district,34411958,77839676988.30869,17.353914678218157,25.07791712512784
Andhra Pradesh,2021,3,vizianagaram district,14510005,31383541628.212524,16.49034896945025,24.1695494404772
Andhra Pradesh,2021,3,visakhapatnam district,69220981,136945652159.26517,18.05281456827561,25.64284998450104
Andhra Pradesh,2021,3,prakasam district,24116580,63367713446.928055,16.998410128725183,24.8722203170512
Andhra Pradesh,2021,3,anantapur district,30366444,70291248155.64975,17.228848740933657,24.9759131352059
Andhra Pradesh,2021,3,ysr district,22439316,60683557724.652336,16.926325156870785,24.82893862063505
Andhra Pradesh,2021,3,west godavari district,26245039,66647238455.1675,17.082987538664767,24.922679449181867
Andhra Pradesh,2021,3,kurnool district,26377809,62527453761.59807,17.0880336464592,24.858871557427822
Andhra Pradesh,2021,3,chittoor district,42628568,89371931753.04831,17.56803519680961,25.216072507335472
Andhra Pradesh,2021,3,guntur district,41675093,96525353090.12305,17.54541421815233,25.293071537107352
Andhra Pradesh,2021,3,krishna district,44828275,104417897558.58972,17.618349636693996,25.37166693025561
Andhra Pradesh,2021,4,east godavari district,48992531,106725597026.00356,17.707178415885057,25.39352686363432
Andhra Pradesh,2021,4,srikakulam district,18501857,39713657870.15512,16.73338166338936,24.4049609924319
Andhra Pradesh,2021,4,spsr nellore district,41921081,92256405076.26547,17.551299384858318,25.247837549177813
Andhra Pradesh,2021,4,vizianagaram district,17253059,36577529464.9687,16.66350001905328,24.322699939765272
Andhra Pradesh,2021,4,visakhapatnam district,82711538,159530099772.73474,18.230869666586486,25.795498454675876
Andhra Pradesh,2021,4,prakasam district,27858275,71323060008.47623,17.142640607672526,24.99048553435572
Andhra Pradesh,2021,4,anantapur district,36129136,81239787006.64764,17.402610189192718,25.120670951875834
Andhra Pradesh,2021,4,ysr district,26340348,69081850069.2033,17.086612466037234,24.958557871412353
Andhra Pradesh,2021,4,west godavari district,33235175,81292461575.08182,17.31911936097728,25.121319125647354
Andhra Pradesh,2021,4,kurnool district,31782248,73968947669.64754,17.274418452883296,25.026911215997075
Andhra Pradesh,2021,4,chittoor district,51119640,103985734663.73514,17.749679325755235,25.367519559984718
Andhra Pradesh,2021,4,guntur district,50919286,115553993673.17336,17.745752309559883,25.47300373536442
Andhra Pradesh,2021,4,krishna district,55489829,125015323207.89836,17.831710300661005,25.551702152398892
Andhra Pradesh,2022,1,east godavari district,54738830,121067103712.79568,17.818083887581487,25.51961080496144
Andhra Pradesh,2022,1,srikakulam district,20990782,46898912115.649216,16.859593946938947,24.57126031630124
Andhra Pradesh,2022,1,spsr nellore district,47645702,104895571602.13988,17.679302984625867,25.376231136034686
Andhra Pradesh,2022,1,vizianagaram district,19278262,41994853361.58879,16.774488697855134,24.46081290871147
Andhra Pradesh,2022,1,visakhapatnam district,88233362,170120350591.26004,18.295495703425274,25.859771968176535
Andhra Pradesh,2022,1,prakasam district,31340975,79494373254.71565,17.260436904810273,25.09895207943167
Andhra Pradesh,2022,1,anantapur district,40613148,90197023268.43823,17.519602414510874,25.225262262011874
Andhra Pradesh,2022,1,ysr district,29783739,78421693518.90942,17.209473131402014,25.08536642907486
Andhra Pradesh,2022,1,west godavari district,37271259,92397939903.60938,17.43373305140542,25.24937051993002
Andhra Pradesh,2022,1,kurnool district,35093633,81568420500.54749,17.373530275970452,25.124708020341465
Andhra Pradesh,2022,1,chittoor district,58561024,117900595508.634,17.885579913803245,25.4931076954408
Andhra Pradesh,2022,1,guntur district,57226996,129673727687.08942,17.862536303054817,25.588287345584476
Andhra Pradesh,2022,1,krishna district,61826199,139690081529.49048,17.939837764632955,25.66269210233156
Andhra Pradesh,2022,2,east godavari district,62072845,135531452997.6391,17.943819172686617,25.632469575773055
Andhra Pradesh,2022,2,srikakulam district,23727353,53754764122.4327,16.982139075624637,24.707698134862305
Andhra Pradesh,2022,2,spsr nellore district,54838708,121941082043.49484,17.8199068529352,25.52680383095974
Andhra Pradesh,2022,2,vizianagaram district,21766135,47294745020.49564,16.895865879552826,24.579665027339917
Andhra Pradesh,2022,2,visakhapatnam district,101387402,193242841582.14285,18.434459400771686,25.987213481462106
Andhra Pradesh,2022,2,prakasam district,36163507,90435082545.97766,17.40356107440492,25.227898110321302
Andhra Pradesh,2022,2,anantapur district,46099366,102138758015.76917,17.64630975516081,25.349598098465673
Andhra Pradesh,2022,2,ysr district,33154559,87601310069.59737,17.316690791535432,25.19606178990932
Andhra Pradesh,2022,2,west godavari district,44409239,107973244960.42824,17.608958091341236,25.40514930153214
Andhra Pradesh,2022,2,kurnool district,40165692,92409350855.50198,17.508523756372295,25.249494010208572
Andhra Pradesh,2022,2,chittoor district,67507661,136435445124.75616,18.02775164569884,25.639117410216038
Andhra Pradesh,2022,2,guntur district,66315749,147098141568.7623,18.00993796842571,25.714365830679043
Andhra Pradesh,2022,2,krishna district,73525814,163997729295.93134,18.11314711340731,25.82311841891824
Andhra Pradesh,2022,3,east godavari district,61467134,129677722169.74828,17.934013183426632,25.588318149211457
Andhra Pradesh,2022,3,srikakulam district,22126541,46899962921.785614,16.912288396150352,24.57128272181807
Andhra Pradesh,2022,3,spsr nellore district,42116582,95099325968.25972,17.555952092839465,25.27818771886233
Andhra Pradesh,2022,3,vizianagaram district,20440645,42513313394.84207,16.8330358785749,24.47308312017148
Andhra Pradesh,2022,3,visakhapatnam district,97434546,181124419863.61444,18.394691387452916,25.922450034620717
Andhra Pradesh,2022,3,prakasam district,35376080,87475230073.46387,17.38154644349698,25.194621505359194
Andhra Pradesh,2022,3,anantapur district,45165363,97735649608.10074,17.625841045730727,25.30553221795642
Andhra Pradesh,2022,3,ysr district,33119038,86016932181.12372,17.315618841165772,25.17780999964747
Andhra Pradesh,2022,3,west godavari district,43635951,101706854744.31876,17.591391932773128,25.345360539345258
Andhra Pradesh,2022,3,kurnool district,39557913,88415335176.31995,17.493276308018782,25.205311266390236
Andhra Pradesh,2022,3,chittoor district,65751781,133053581631.6395,18.00139731610776,25.614017753448895
Andhra Pradesh,2022,3,guntur district,65612317,141588522953.23773,17.999273995436116,25.676190962330963
Andhra Pradesh,2022,3,krishna district,71051144,153770559025.69125,18.078910513714845,25.758727451933954
Andhra Pradesh,2022,4,east godavari district,68016055,136531110139.86256,18.035254338213644,25.639818338715724
Andhra Pradesh,2022,4,srikakulam district,23693779,47726411107.88628,16.980723082197496,24.588750773599088
Andhra Pradesh,2022,4,spsr nellore district,42582064,92085916180.6851,17.566943689716528,25.24598784973791
Andhra Pradesh,2022,4,vizianagaram district,22205190,44467386404.34758,16.91583660330312,24.51802186763365
Andhra Pradesh,2022,4,visakhapatnam district,103790055,185306149744.73108,18.45788071485751,25.945275157731974
Andhra Pradesh,2022,4,prakasam district,37211077,88105031866.36835,17.432117043736245,25.201795483653303
Andhra Pradesh,2022,4,anantapur district,48299601,101533878537.23431,17.692933857719115,25.343658358428502
Andhra Pradesh,2022,4,ysr district,35201596,87360426792.81667,17.37660198044955,25.19330823437998
Andhra Pradesh,2022,4,west godavari district,47919930,105335724990.59325,17.685042051002455,25.380418467214344
Andhra Pradesh,2022,4,kurnool district,43524766,94667441029.08344,17.58884066738351,25.273635966290737
Andhra Pradesh,2022,4,chittoor district,70322534,136840859888.18156,18.06860284595929,25.642084480930997
Andhra Pradesh,2022,4,guntur district,70723763,146938735166.52365,18.0742921847197,25.713281569278735
Andhra Pradesh,2022,4,krishna district,76526667,157826011193.35443,18.153149826289294,25.784759068233935
Arunachal Pradesh,2018,1,lower dibang valley district,1356,1076236.814073793,7.212294468500341,13.888981082917358
Arunachal Pradesh,2018,1,lower subansiri district,1477,3650727.893614269,7.29776828253138,15.110437128584588
Arunachal Pradesh,2018,1,longding district,2321,4361531.578447229,7.749753406274437,15.288333833101406
Arunachal Pradesh,2018,1,west siang district,1887,4796675.565399804,7.54274354536855,15.383433645384784
Arunachal Pradesh,2018,1,kamle district,14,7971.330494807651,2.6390573296152584,8.983606695719647
Arunachal Pradesh,2018,1,upper siang district,126,186610.66988095015,4.836281906951478,12.136779746258764
Arunachal Pradesh,2018,1,tirap district,945,1064265.0002443574,6.851184927493743,13.877794978253375
Arunachal Pradesh,2018,1,papum pare district,14224,32555848.46233148,9.562685957753686,17.29846758674111
Arunachal Pradesh,2018,1,kurung kumey district,84,99416.58027150274,4.430816798843313,11.507074182270747
Arunachal Pradesh,2018,1,siang district,252,339471.80434222345,5.529429087511423,12.73514617199363
