State,Year,Quarter,Pincode,Transaction_count,Transaction_amount,Pincode_log,Transaction_count_log,Transaction_amount_log
Andhra Pradesh,2019,1,530003.0,527667,590799502.8850918,13.180637945889643,13.176220681906779,20.196987267194423
Andhra Pradesh,2019,1,530017.0,472914,531596255.9349663,13.180664360485595,13.066668832761323,20.091394841766835
Andhra Pradesh,2019,1,520010.0,460133,774931063.0289192,13.161603321141932,13.039270857109912,20.468284632430827
Andhra Pradesh,2019,2,530001.0,2602865,5218795715.70141,13.180634172318978,14.772123319397028,22.375532506419955
Andhra Pradesh,2019,2,520001.0,1828617,3823390190.0922346,13.161586013632684,14.419070501398988,22.064403350300875
Andhra Pradesh,2019,2,517501.0,949187,1669949938.5076957,13.156766736486944,13.763361107706174,21.236059485984256
Andhra Pradesh,2019,2,522001.0,839909,1759418775.980979,13.165424782571753,13.641048831617683,21.288249350535033
Andhra Pradesh,2019,2,530016.0,793798,1257915825.5688603,13.18066247375188,13.584584299801598,20.952722081673485
Andhra Pradesh,2019,2,517507.0,760335,1412863012.2407691,13.156778330600226,13.541514404617056,21.06888398778255
Andhra Pradesh,2019,2,515001.0,567306,1282118916.2094193,13.151924121391561,13.248654119673324,20.97177994949678
Andhra Pradesh,2019,2,530003.0,520142,718170914.395836,13.180637945889643,13.161857130201971,20.39221814101895
Andhra Pradesh,2019,2,520010.0,490697,973983824.5472904,13.161603321141932,13.103582108344206,20.696905254227932
Andhra Pradesh,2019,2,530017.0,480905,650710126.3382195,13.180664360485595,13.083425024383674,20.293574826566683
Andhra Pradesh,2019,3,530001.0,2944756,6693257653.901131,13.180634172318978,14.895536519343363,22.624366536349832
Andhra Pradesh,2019,3,520001.0,1905190,4414503365.699517,13.161586013632684,14.460092299102289,22.20816117672481
Andhra Pradesh,2019,3,517501.0,1434209,2203932856.297208,13.156766736486944,14.176124035686337,21.513509263298076
Andhra Pradesh,2019,3,530016.0,1196020,1658162548.562835,13.18066247375188,13.994509935760924,21.228975927794203
Andhra Pradesh,2019,3,517507.0,1060513,1854927351.736656,13.156778330600226,13.874263311280435,21.341111368754618
Andhra Pradesh,2019,3,522001.0,1003916,2216532548.7258,13.165424782571753,13.819418910395026,21.519209896781376
Andhra Pradesh,2019,3,515001.0,868052,1667826831.8650486,13.151924121391561,13.674006899682187,21.234787317666814
Andhra Pradesh,2019,3,530003.0,858005,970993081.171244,13.180637945889643,13.662365205958947,20.693829900762903
Andhra Pradesh,2019,3,530017.0,799271,911939243.0618924,13.180664360485595,13.591455341209384,20.63108392636975
Andhra Pradesh,2019,3,530026.0,711726,1095056835.9858122,13.180681340928842,13.47544828486681,20.81407210387773
Andhra Pradesh,2019,4,530001.0,4185063,9160387223.4497,13.180634172318978,15.247032315555847,22.93815428804133
Andhra Pradesh,2019,4,520001.0,2544877,5933007156.535349,13.161586013632684,14.749592876739886,22.503797030447597
Andhra Pradesh,2019,4,517501.0,1920211,3073084029.9256625,13.156766736486944,14.467945633799193,21.845947464311095
Andhra Pradesh,2019,4,530016.0,1591033,2295184224.145106,13.18066247375188,14.279894048776724,21.55407894919595
Andhra Pradesh,2019,4,530026.0,1438154,2509394595.5414515,13.180681340928842,14.178870904714042,21.64330736400199
Andhra Pradesh,2019,4,517507.0,1406768,2478459132.7705936,13.156778330600226,14.156805432664171,21.630902886594427
Andhra Pradesh,2019,4,522001.0,1324202,2927313967.683236,13.165424782571753,14.09632057181761,21.79735110493816
Andhra Pradesh,2019,4,515001.0,1202983,2376869516.684207,13.151924121391561,14.000314863518646,21.589050129700865
Andhra Pradesh,2019,4,530003.0,1131832,1339103327.887921,13.180637945889643,13.939348116837435,21.015266068630297
Andhra Pradesh,2019,4,530017.0,1084796,1266927471.3317952,13.180664360485595,13.896902508845836,20.95986049223631
Andhra Pradesh,2020,1,530026.0,6695271,15258657486.862274,13.180681340928842,15.716912014256833,23.44841288297339
Andhra Pradesh,2020,1,517501.0,2196548,3731404465.729061,13.156766736486944,14.602397595107071,22.040050532098654
Andhra Pradesh,2020,1,530016.0,1661816,2593325339.0472875,13.18066247375188,14.323421538280762,21.67620680383427
Andhra Pradesh,2020,1,517507.0,1554974,2719620696.0325623,13.156778330600226,14.256969383198452,21.723758257542237
Andhra Pradesh,2020,1,515001.0,1346804,2696427930.6755037,13.151924121391561,14.113244936267616,21.715193745395883
Andhra Pradesh,2020,1,530003.0,1159480,1519955258.5314608,13.180637945889643,13.963482186714817,21.1419467361947
Andhra Pradesh,2020,1,524002.0,1125194,2653339803.95633,13.169250780089788,13.933466023198267,21.69908498680863
Andhra Pradesh,2020,1,530017.0,1104748,1412381495.9440272,13.180664360485595,13.915127812627011,21.06854312078855
Andhra Pradesh,2020,1,520010.0,1098395,2059547223.1742208,13.161603321141932,13.909360581349791,21.44575200101391
Andhra Pradesh,2020,1,522001.0,1058410,2575723775.04884,13.165424782571753,13.872278339961984,21.66939640925605
Andhra Pradesh,2020,2,530026.0,4994637,12817902607.017586,13.180681340928842,15.423875294751332,23.274108671857714
Andhra Pradesh,2020,2,517501.0,1708935,3203679955.4885287,13.156766736486944,14.351380927436445,21.887565972114757
Andhra Pradesh,2020,2,517507.0,1575118,2854711069.441047,13.156778330600226,14.269840748070381,21.772236473336328
Andhra Pradesh,2020,2,524002.0,1553283,3993963025.685269,13.169250780089788,14.25588131347524,22.108049814432302
Andhra Pradesh,2020,2,530016.0,1067022,1893629834.0393307,13.18066247375188,13.880382148628032,21.361761371236035
Andhra Pradesh,2020,2,516001.0,1066066,2616099329.3322477,13.153863982446317,13.879485795487414,21.684950239748755
Andhra Pradesh,2020,2,515001.0,1026587,2447755903.073549,13.151924121391561,13.841750265868216,21.618437483828085
Andhra Pradesh,2020,2,518002.0,979822,2015820866.3250327,13.157734382238027,13.795126201496485,21.42429232721804
Andhra Pradesh,2020,2,522001.0,963666,2678051229.473872,13.165424782571753,13.77850004052799,21.70835521378368
Andhra Pradesh,2020,2,520002.0,956641,2767045048.1995325,13.16158793670406,13.77118346943949,21.741045818138925
Andhra Pradesh,2020,3,524002.0,5194663,13718743729.17845,13.169250780089788,15.463142310343938,23.342028890123142
Andhra Pradesh,2020,3,530026.0,4159532,10383207817.795242,13.180681340928842,15.240913125908847,23.06345570526489
Andhra Pradesh,2020,3,517501.0,2735691,5544720473.076229,13.156766736486944,14.821894612750043,22.436112045851615
Andhra Pradesh,2020,3,516001.0,2534360,6637577271.358326,13.153863982446317,14.745451697649411,22.61601286508261
Andhra Pradesh,2020,3,517507.0,2306174,4594510974.325968,13.156778330600226,14.651100432298442,22.248128161481308
Andhra Pradesh,2020,3,520002.0,2238996,6543183825.055463,13.16158793670406,14.62153810906746,22.601689707358425
Andhra Pradesh,2020,3,530016.0,1921871,3560898943.243418,13.18066247375188,14.46880974867404,21.993278862081553
Andhra Pradesh,2020,3,515001.0,1669413,4116758527.095812,13.151924121391561,14.327982625597398,22.138331925377614
Andhra Pradesh,2020,3,522001.0,1625687,4701116488.838855,13.165424782571753,14.301441053635013,22.271065868268472
Andhra Pradesh,2020,3,518002.0,1514873,3352462441.2241564,13.157734382238027,14.230842165028973,21.93296096984308
Andhra Pradesh,2020,4,524002.0,5029692,12810644736.250324,13.169250780089788,15.430869307596756,23.273542282287206
Andhra Pradesh,2020,4,530026.0,4235146,9849636860.464972,13.180681340928842,15.258928360090348,23.010700424492935
Andhra Pradesh,2020,4,517501.0,4125544,7866883789.381668,13.156766736486944,15.232708447843555,22.78592786027411
Andhra Pradesh,2020,4,517507.0,3420778,6749696775.855953,13.156778330600226,15.04537856854803,22.63276341872641
Andhra Pradesh,2020,4,516001.0,3119905,8005247952.077286,13.153863982446317,14.953313110604144,22.80336315756589
Andhra Pradesh,2020,4,530016.0,2981818,5591062751.070802,13.18066247375188,14.90804373958039,22.444435222514198
Andhra Pradesh,2020,4,515001.0,2821800,6442101736.915546,13.151924121391561,14.852885537161194,22.586120680483827
Andhra Pradesh,2020,4,518002.0,2219953,4809927717.539759,13.157734382238027,14.612996582453178,22.293947893412653
Andhra Pradesh,2020,4,520010.0,2170458,4679865894.241622,13.161603321141932,14.590448763154468,22.266535291388827
Andhra Pradesh,2020,4,530017.0,2027751,3252434512.586547,13.180664360485595,14.52243785508991,21.902669633662928
Andhra Pradesh,2021,1,524002.0,7269657,16698428355.239132,13.169250780089788,15.79921966820411,23.53858044147573
Andhra Pradesh,2021,1,530026.0,5875319,13567044097.312927,13.180681340928842,15.586270914392761,23.330909460780624
Andhra Pradesh,2021,1,517501.0,4354325,8224302893.470669,13.156766736486944,15.286680161996417,22.83035937541274
Andhra Pradesh,2021,1,520002.0,3591058,9183853695.4085,13.16158793670406,15.093957424567622,22.940712746018736
Andhra Pradesh,2021,1,517507.0,3378549,6593121540.981036,13.156778330600226,15.032956885347067,22.609292751759927
Andhra Pradesh,2021,1,530016.0,3144495,5679150412.005564,13.18066247375188,14.961163862886517,22.46006748314083
Andhra Pradesh,2021,1,516001.0,2941623,7434205012.068323,13.153863982446317,14.894472027812714,22.729357486066764
Andhra Pradesh,2021,1,515001.0,2815993,6225481722.602297,13.151924121391561,14.850825510461526,22.5519166614601
Andhra Pradesh,2021,1,522001.0,2584588,6753205746.899624,13.165424782571753,14.76507667217767,22.633283154556057
Andhra Pradesh,2021,1,520010.0,2291676,4716738889.930448,13.161603321141932,14.644793985567778,22.27438348460306
Andhra Pradesh,2021,2,524002.0,11023032,25519404146.52658,13.169250780089788,16.215497459962194,23.962704946660082
Andhra Pradesh,2021,2,530026.0,7850540,19042845773.20165,13.180681340928842,15.876092877201598,23.669957318019407
Andhra Pradesh,2021,2,520002.0,5441708,14948864290.86964,13.16158793670406,15.50960354014191,23.427901166731544
Andhra Pradesh,2021,2,517501.0,4614209,9215678010.439575,13.156766736486944,15.34465101361237,22.944172002186253
Andhra Pradesh,2021,2,517507.0,3834825,7940105016.380435,13.156778330600226,15.159634359408539,22.795192338362376
Andhra Pradesh,2021,2,522001.0,3427039,9832657321.439524,13.165424782571753,15.047207181007924,23.00897506228864
Andhra Pradesh,2021,2,515001.0,3052771,7213837063.020088,13.151924121391561,14.931560260715093,22.699266832954233
Andhra Pradesh,2021,2,530016.0,2892664,5705916880.595729,13.18066247375188,14.877688434800499,22.464769522613697
Andhra Pradesh,2021,2,516001.0,2613562,7256266063.657529,13.153863982446317,14.776224599830579,22.705131217176504
Andhra Pradesh,2021,2,518002.0,2553688,5906664130.524334,13.157734382238027,14.753049146796737,22.499347064085676
Andhra Pradesh,2021,3,524002.0,10701326,23300508690.71216,13.169250780089788,16.185878216987682,23.87174102949915
Andhra Pradesh,2021,3,530026.0,9780096,22841763578.29273,13.180681340928842,16.095859857913744,23.85185643321449
Andhra Pradesh,2021,3,517501.0,5982442,11419848822.233982,13.156766736486944,15.604339403774084,23.15861880310364
Andhra Pradesh,2021,3,520002.0,5320101,14633600592.216694,13.16158793670406,15.48700284610002,23.40658613189766
Andhra Pradesh,2021,3,517507.0,4866065,9768221617.56348,13.156778330600226,15.397796160230634,23.00240026161819
Andhra Pradesh,2021,3,522001.0,4242875,11355623168.660929,13.165424782571753,15.260751663462967,23.15297889154943
Andhra Pradesh,2021,3,530016.0,4177023,7797927714.306906,13.18066247375188,15.245109349808418,22.777123857690437
Andhra Pradesh,2021,3,515001.0,4040160,8752025049.046715,13.151924121391561,15.211794853113513,22.892550944715943
Andhra Pradesh,2021,3,516001.0,3370675,8720115499.341372,13.153863982446317,15.030623579007736,22.888898320116894
Andhra Pradesh,2021,3,520010.0,3206301,6832329071.662828,13.161603321141932,14.98062849420746,22.64493145849972
Andhra Pradesh,2021,4,524002.0,14158439,30358274591.367683,13.169250780089788,16.465821400039964,24.136334956217482
Andhra Pradesh,2021,4,530026.0,10216678,24428085477.49295,13.180681340928842,16.139532040976302,23.91899935146169
Andhra Pradesh,2021,4,517501.0,7246667,13514835187.056925,13.156766736486944,15.796052196987386,23.32705382178411
Andhra Pradesh,2021,4,517507.0,5790910,11415016234.059565,13.156778330600226,15.57180000472988,23.158195539096198
Andhra Pradesh,2021,4,520002.0,5716025,15397268124.171196,13.16158793670406,15.558784191710224,23.457455936095386
Andhra Pradesh,2021,4,530016.0,5252680,9484946022.822405,13.18066247375188,15.474248980509635,22.972971749523566
Andhra Pradesh,2021,4,522001.0,4989759,13298088500.28115,13.165424782571753,15.422898169968198,23.310886140061783
Andhra Pradesh,2021,4,515001.0,4892740,10235401678.208153,13.151924121391561,15.403263031724752,23.049118300839957
Andhra Pradesh,2021,4,520010.0,4198904,8551737728.052567,13.161603321141932,15.250334096818648,22.869400342291094
Andhra Pradesh,2021,4,516001.0,4058071,10324818012.146276,13.153863982446317,15.216218295518436,23.05781634969592
Andhra Pradesh,2022,1,524002.0,16133298,35123754551.39544,13.169250780089788,16.596395892933707,24.282143506360168
Andhra Pradesh,2022,1,530026.0,10293117,25355928765.674084,13.180681340928842,16.146985977392504,23.956278415996742
Andhra Pradesh,2022,1,517501.0,8062447,14807178133.005922,13.156766736486944,15.902727666421148,23.418377909124526
Andhra Pradesh,2022,1,517507.0,6660899,12913687866.526722,13.156778330600226,15.711765018391903,23.28155366069649
Andhra Pradesh,2022,1,520002.0,6254668,16297042494.467913,13.16158793670406,15.648838622936516,23.514249486239343
Andhra Pradesh,2022,1,522001.0,5691035,15226428277.57111,13.165424782571753,15.55440268762785,23.446298457477084
Andhra Pradesh,2022,1,515001.0,5585462,11393585212.479506,13.151924121391561,15.535677708639847,23.156316333311736
Andhra Pradesh,2022,1,530016.0,5554647,9991176892.061852,13.18066247375188,15.530145432682076,23.02496822968137
Andhra Pradesh,2022,1,516001.0,4513789,11365056779.562836,13.153863982446317,15.322647491802332,23.153809290240446
Andhra Pradesh,2022,1,520010.0,4492155,9108501441.854176,13.161603321141932,15.317843100033228,22.9324740387328
Andhra Pradesh,2022,2,524002.0,18822839,40556750377.6809,13.169250780089788,16.75058153090417,24.425968074126178
Andhra Pradesh,2022,2,530026.0,12256092,29600523030.089485,13.180681340928842,16.32153367746175,24.11105786805577
Andhra Pradesh,2022,2,517501.0,9320394,17071503296.033054,13.156766736486944,16.047715460446337,23.56067643642657
Andhra Pradesh,2022,2,517507.0,7667416,14863715364.820652,13.156778330600226,15.852490219579591,23.42218886953561
Andhra Pradesh,2022,2,520002.0,7584902,19447767871.79056,13.16158793670406,15.841670250443991,23.690998138049356
Andhra Pradesh,2022,2,530016.0,6470271,11522114399.303429,13.18066247375188,15.682728551225871,23.167534016978657
Andhra Pradesh,2022,2,515001.0,6291639,12847256630.386038,13.151924121391561,15.654732167070591,23.27639613369627
Andhra Pradesh,2022,2,522001.0,6073875,16041957319.95133,13.165424782571753,15.619507344856807,23.498473459368427
Andhra Pradesh,2022,2,520010.0,5301338,10747157085.983915,13.161603321141932,15.483469799491685,23.097907099427356
Andhra Pradesh,2022,2,516001.0,4927880,12452111307.590088,13.153863982446317,15.41041943324966,23.24515602841853
Andhra Pradesh,2022,3,530026.0,10427710,24452749355.343765,13.180681340928842,16.159977243905832,23.920008494616802
Andhra Pradesh,2022,3,517501.0,9028550,16685152652.27945,13.156766736486944,16.015902336641233,23.537785098180684
Andhra Pradesh,2022,3,517507.0,7638906,14893051968.861427,13.156778330600226,15.848764957172227,23.424160630326455
Andhra Pradesh,2022,3,524002.0,6897466,17798259711.658493,13.169250780089788,15.746664655739211,23.6023665204568
Andhra Pradesh,2022,3,522001.0,6608575,14799455202.072798,13.165424782571753,15.7038786061358,23.417856206368196
Andhra Pradesh,2022,3,520002.0,6370783,17359205738.798397,13.16158793670406,15.667232939931516,23.57738879275858
Andhra Pradesh,2022,3,530016.0,6352195,11280121649.92772,13.18066247375188,15.664310980430347,23.146307867526232
Andhra Pradesh,2022,3,515001.0,6120942,12350133591.116642,13.151924121391561,15.627226564212426,23.23693271705636
Andhra Pradesh,2022,3,520010.0,5372903,10801020194.878736,13.161603321141932,15.496878916318888,23.102906429104056
Andhra Pradesh,2022,3,516001.0,5350632,13517253500.100548,13.153863982446317,15.492725242736412,23.327232743441108
Andhra Pradesh,2022,4,530026.0,10249750,23326515677.88234,13.180681340928842,16.142763873007343,23.872856562399626
Andhra Pradesh,2022,4,517501.0,9601016,17160601029.470804,13.156766736486944,16.077379484171445,23.565881955420302
Andhra Pradesh,2022,4,517507.0,8255182,15452889827.310287,13.156778330600226,15.926351682337422,23.461061866638502
Andhra Pradesh,2022,4,530016.0,6770365,11575693176.866528,13.18066247375188,15.728065557763049,23.172173320816047
Andhra Pradesh,2022,4,515001.0,6566772,12647557281.819908,13.151924121391561,15.697532945520596,23.260729933222297
Andhra Pradesh,2022,4,522001.0,6419773,13879436431.018642,13.165424782571753,15.674893316785575,23.3536741882482
Andhra Pradesh,2022,4,520010.0,5887349,11108836639.890686,13.161603321141932,15.58831636941952,23.131006722234048
