State,Year,Quarter,Pincode,RegisteredUsers,Pincode_log,RegisteredUsers_log
Sikkim,2019,3,737113,4526,13.51049648370616,8.417593826193484
Sikkim,2019,3,737120,4413,13.510505980169745,8.392310009269547
Sikkim,2019,3,737103,3643,13.510482917173167,8.200562797008564
Sikkim,2019,3,737121,3356,13.510507336800037,8.118505067587098
Sikkim,2019,4,737101,15223,13.510480203844484,9.630562721059254
Sikkim,2019,4,737102,11002,13.510481560509746,9.305832353435404
Sikkim,2019,4,737134,8964,13.510524972826369,9.100971834920818
Sikkim,2019,4,737132,8456,13.510522259611793,9.042631527550073
Sikkim,2019,4,737135,7240,13.510526329430897,8.887376485379763
Sikkim,2019,4,737126,6464,13.510514119923895,8.774003600200931
Sikkim,2019,4,737113,5181,13.51049648370616,8.552753366814787
Sikkim,2019,4,737120,4869,13.510505980169745,8.4906438561827
Sikkim,2019,4,737103,3999,13.510482917173167,8.293799608846818
Sikkim,2019,4,737121,3995,13.510507336800037,8.292798858200374
Sikkim,2020,1,737101,17139,13.510480203844484,9.749111847392573
Sikkim,2020,1,737102,12201,13.510481560509746,9.409273194575334
Sikkim,2020,1,737134,10222,13.510524972826369,9.232297539328226
Sikkim,2020,1,737132,9292,13.510522259611793,9.1369090938903
Sikkim,2020,1,737135,8051,13.510526329430897,8.993551586299981
Sikkim,2020,1,737126,7462,13.510514119923895,8.917578753781104
Sikkim,2020,1,737113,5869,13.51049648370616,8.677439540558334
Sikkim,2020,1,737120,5305,13.510505980169745,8.576405051048084
Sikkim,2020,1,737121,4720,13.510507336800037,8.459564078579602
Sikkim,2020,1,737103,4434,13.510482917173167,8.397057390176256
Sikkim,2020,2,737101,19227,13.510480203844484,9.864070820172337
Sikkim,2020,2,737102,13610,13.510481560509746,9.518560095645512
Sikkim,2020,2,737134,11915,13.510524972826369,9.385553389532843
Sikkim,2020,2,737132,10447,13.510522259611793,9.254070134837509
Sikkim,2020,2,737135,9160,13.510526329430897,9.122601457668177
Sikkim,2020,2,737126,8958,13.510514119923895,9.100302266767246
Sikkim,2020,2,737113,6822,13.51049648370616,8.82790796297859
Sikkim,2020,2,737120,5833,13.510505980169745,8.671286726753637
Sikkim,2020,2,737121,5749,13.510507336800037,8.656781205623291
Sikkim,2020,2,737103,4938,13.510482917173167,8.504715669905124
Sikkim,2020,3,737101,21525,13.510480203844484,9.976970329295932
Sikkim,2020,3,737102,15094,13.510481560509746,9.622052592844813
Sikkim,2020,3,737134,13624,13.510524972826369,9.519588222342524
Sikkim,2020,3,737132,11586,13.510522259611793,9.35755275165657
Sikkim,2020,3,737135,10222,13.510526329430897,9.232297539328226
Sikkim,2020,3,737126,10158,13.510514119923895,9.22601685136119
Sikkim,2020,3,737113,7782,13.51049648370616,8.9595686535445
Sikkim,2020,3,737121,6733,13.510507336800037,8.814776088545281
Sikkim,2020,3,737120,6342,13.510505980169745,8.754949455098293
Sikkim,2020,3,737103,5456,13.510482917173167,8.604471199523298
Sikkim,2020,4,737101,23744,13.510480203844484,10.075085145967106
Sikkim,2020,4,737102,16577,13.510481560509746,9.715771471424866
Sikkim,2020,4,737134,15077,13.510524972826369,9.62092568277892
Sikkim,2020,4,737132,12638,13.510522259611793,9.444463427333401
Sikkim,2020,4,737126,11350,13.510514119923895,9.336973022909548
Sikkim,2020,4,737135,11169,13.510526329430897,9.320897362540826
Sikkim,2020,4,737113,8583,13.51049648370616,9.05753878171822
Sikkim,2020,4,737121,7474,13.510507336800037,8.91918561004543
Sikkim,2020,4,737120,6926,13.510505980169745,8.843037724962366
Sikkim,2020,4,737103,5977,13.510482917173167,8.695674048824253
Sikkim,2021,1,737101,25663,13.510480203844484,10.1528055448198
Sikkim,2021,1,737102,17843,13.510481560509746,9.789366553431428
Sikkim,2021,1,737134,16236,13.510524972826369,9.694986277958789
Sikkim,2021,1,737132,13649,13.510522259611793,9.521421537856195
Sikkim,2021,1,737126,12273,13.510514119923895,9.415157006597509
Sikkim,2021,1,737135,12017,13.510526329430897,9.3940775929113
Sikkim,2021,1,737113,9258,13.51049648370616,9.133243321591216
Sikkim,2021,1,737121,8095,13.510507336800037,8.999001866111735
Sikkim,2021,1,737120,7423,13.510505980169745,8.912338567117548
Sikkim,2021,1,737103,6443,13.510482917173167,8.770749549138642
Sikkim,2021,2,737101,27441,13.510480203844484,10.219793524324475
Sikkim,2021,2,737102,19098,13.510481560509746,9.857338896510148
Sikkim,2021,2,737134,17409,13.510524972826369,9.764742592858719
Sikkim,2021,2,737132,14618,13.510522259611793,9.590008925040337
Sikkim,2021,2,737126,13159,13.510514119923895,9.48486121415014
Sikkim,2021,2,737135,12879,13.510526329430897,9.46335335689267
Sikkim,2021,2,737113,9970,13.51049648370616,9.207335862955883
Sikkim,2021,2,737121,8689,13.510507336800037,9.069813136839207
Sikkim,2021,2,737120,7948,13.510505980169745,8.980675603671708
Sikkim,2021,2,737103,6915,13.510482917173167,8.841448244098858
Sikkim,2021,3,737101,29396,13.510480203844484,10.288613889648762
Sikkim,2021,3,737102,20468,13.510481560509746,9.926617969924983
Sikkim,2021,3,737134,18740,13.510524972826369,9.838415555792412
Sikkim,2021,3,737132,15682,13.510522259611793,9.660268836790868
Sikkim,2021,3,737126,14145,13.510514119923895,9.557116483735667
Sikkim,2021,3,737135,13811,13.510526329430897,9.533220655077928
Sikkim,2021,3,737113,10760,13.51049648370616,9.283590833715776
Sikkim,2021,3,737121,9361,13.510507336800037,9.144307401371744
Sikkim,2021,3,737120,8604,13.510505980169745,9.05998249038762
Sikkim,2021,3,737103,7436,13.510482917173167,8.914088348841334
Sikkim,2021,4,737101,31343,13.510480203844484,10.352746235642707
Sikkim,2021,4,737102,21810,13.510481560509746,9.990123859195675
Sikkim,2021,4,737134,20001,13.510524972826369,9.90353755128617
Sikkim,2021,4,737132,16715,13.510522259611793,9.7240617988542
Sikkim,2021,4,737126,15175,13.510514119923895,9.627404615927698
Sikkim,2021,4,737135,14764,13.510526329430897,9.59994706414989
Sikkim,2021,4,737113,11524,13.51049648370616,9.35218709620442
Sikkim,2021,4,737121,10012,13.510507336800037,9.211539652551664
Sikkim,2021,4,737120,9245,13.510505980169745,9.131838143821225
Sikkim,2021,4,737103,7965,13.510482917173167,8.98281222234415
Sikkim,2022,1,737101,33157,13.510480203844484,10.409009134710212
Sikkim,2022,1,737102,23098,13.510481560509746,10.047501312675033
Sikkim,2022,1,737134,21281,13.510524972826369,9.965569934832672
Sikkim,2022,1,737132,17728,13.510522259611793,9.78290058954701
Sikkim,2022,1,737126,16079,13.510514119923895,9.685269351744411
Sikkim,2022,1,737135,15654,13.510526329430897,9.658481754364784
Sikkim,2022,1,737113,12301,13.51049648370616,9.417435838868785
Sikkim,2022,1,737121,10688,13.510507336800037,9.276876895776427
Sikkim,2022,1,737120,9820,13.510505980169745,9.192176401348512
Sikkim,2022,1,737103,8440,13.510482917173167,9.040737587590003
Sikkim,2022,2,737101,34848,13.510480203844484,10.458751025732687
Sikkim,2022,2,737102,24299,13.510481560509746,10.098190476218488
Sikkim,2022,2,737134,22433,13.510524972826369,10.018288368013305
Sikkim,2022,2,737132,18657,13.510522259611793,9.833976689772
Sikkim,2022,2,737126,16979,13.510514119923895,9.739732565316011
Sikkim,2022,2,737135,16506,13.510526329430897,9.71147923015263
Sikkim,2022,2,737113,13025,13.51049648370616,9.474625866621567
Sikkim,2022,2,737121,11289,13.510507336800037,9.331584079261546
Sikkim,2022,2,737120,10381,13.510505980169745,9.247732491193245
Sikkim,2022,2,737103,8885,13.510482917173167,9.092119740588751
Sikkim,2022,3,737101,36580,13.510480203844484,10.507256921944856
Sikkim,2022,3,737102,25512,13.510481560509746,10.146904208689893
Sikkim,2022,3,737134,23630,13.510524972826369,10.070272370180954
Sikkim,2022,3,737132,19633,13.510522259611793,9.884967102898749
Sikkim,2022,3,737126,17775,13.510514119923895,9.785548254671442
Sikkim,2022,3,737135,17399,13.510526329430897,9.764168012286715
Sikkim,2022,3,737113,13634,13.51049648370616,9.52032195192273
Sikkim,2022,3,737121,11780,13.510507336800037,9.374158457205578
Sikkim,2022,3,737120,10901,13.510505980169745,9.296609807128359
Sikkim,2022,3,737103,9349,13.510482917173167,9.143024664691316
Sikkim,2022,4,737101,38348,13.510480203844484,10.554457654196888
Sikkim,2022,4,737102,26669,13.510481560509746,10.191257121160007
Sikkim,2022,4,737134,24659,13.510524972826369,10.112897224395695
Sikkim,2022,4,737132,20507,13.510522259611793,9.92852157025577
Sikkim,2022,4,737126,18512,13.510514119923895,9.826174449433458
Sikkim,2022,4,737135,18170,13.510526329430897,9.807527161390217
Sikkim,2022,4,737113,14122,13.51049648370616,9.555489144076292
Sikkim,2022,4,737121,12204,13.510507336800037,9.40951904583656
Sikkim,2022,4,737120,11369,13.510505980169745,9.338645632129106
Sikkim,2022,4,737103,9731,13.510482917173167,9.18307194482199
Tamil Nadu,2018,1,600100,19254,13.304851586977604,9.865474110337912
Tamil Nadu,2018,1,602105,17170,13.308187127686454,9.75091895389152
Tamil Nadu,2018,1,641602,17139,13.371723452736566,9.749111847392573
Tamil Nadu,2018,1,635109,16386,13.361551916687352,9.70418259070176
Tamil Nadu,2018,1,600042,16188,13.304754931748398,9.692025505995757
Tamil Nadu,2018,1,600003,16113,13.304689934185783,9.68738167857357
Tamil Nadu,2018,1,600119,15020,13.304883247866162,9.617137925318126
Tamil Nadu,2018,1,600056,14894,13.304778263176333,9.60871372627059
Tamil Nadu,2018,1,600053,13947,13.304773263630457,9.543019710358694
Tamil Nadu,2018,1,600097,13934,13.304846587798302,9.542087175590064
Tamil Nadu,2018,2,600100,26004,13.304851586977604,10.16600565132436
Tamil Nadu,2018,2,641602,24485,13.371723452736566,10.105815964136418
Tamil Nadu,2018,2,602105,23885,13.308187127686454,10.081005925824062
Tamil Nadu,2018,2,635109,23421,13.361551916687352,10.0613883347884
Tamil Nadu,2018,2,600042,21630,13.304754931748398,9.981836518947105
Tamil Nadu,2018,2,600003,21275,13.304689934185783,9.965287953441575
Tamil Nadu,2018,2,600056,20493,13.304778263176333,9.927838643399959
Tamil Nadu,2018,2,600119,19870,13.304883247866162,9.896966335545862
Tamil Nadu,2018,2,635126,19632,13.361578683388004,9.884916166950692
Tamil Nadu,2018,2,600053,19366,13.304773263630457,9.871274230171476
Tamil Nadu,2018,3,600100,32407,13.304851586977604,10.38612972782783
Tamil Nadu,2018,3,641602,32062,13.371723452736566,10.37542680724962
Tamil Nadu,2018,3,602105,30685,13.308187127686454,10.331529214823197
Tamil Nadu,2018,3,635109,30342,13.361551916687352,10.320288170308038
Tamil Nadu,2018,3,600042,27281,13.304754931748398,10.213945768177046
Tamil Nadu,2018,3,600056,25710,13.304778263176333,10.154635300259935
Tamil Nadu,2018,3,635126,25446,13.361578683388004,10.144313838702645
Tamil Nadu,2018,3,600119,25310,13.304883247866162,10.13895485353917
Tamil Nadu,2018,3,600003,25211,13.304689934185783,10.135035686194149
Tamil Nadu,2018,3,600053,24350,13.304773263630457,10.100287128510736
Tamil Nadu,2018,4,600100,42866,13.304851586977604,10.665834249897078
Tamil Nadu,2018,4,641602,41636,13.371723452736566,10.63672045663536
Tamil Nadu,2018,4,602105,40337,13.308187127686454,10.605024440869697
Tamil Nadu,2018,4,635109,39553,13.361551916687352,10.585396823669269
Tamil Nadu,2018,4,600042,35139,13.304754931748398,10.467066903737985
Tamil Nadu,2018,4,600056,34394,13.304778263176333,10.445637409544144
Tamil Nadu,2018,4,635126,33327,13.361578683388004,10.414123158249833
Tamil Nadu,2018,4,600119,32763,13.304883247866162,10.397055108865839
Tamil Nadu,2018,4,600053,32652,13.304773263630457,10.393661388571246
Tamil Nadu,2018,4,600003,31780,13.304689934185783,10.366592440090708
Tamil Nadu,2019,1,600100,51245,13.304851586977604,10.844373331265663
Tamil Nadu,2019,1,641602,49716,13.371723452736566,10.814082091865401
Tamil Nadu,2019,1,602105,48656,13.308187127686454,10.792530409917147
Tamil Nadu,2019,1,635109,48062,13.361551916687352,10.78024712307295
Tamil Nadu,2019,1,600042,41510,13.304754931748398,10.633689641047084
Tamil Nadu,2019,1,600056,41450,13.304778263176333,10.63224316056344
Tamil Nadu,2019,1,635126,40399,13.361578683388004,10.606560311167646
Tamil Nadu,2019,1,600053,39199,13.304773263630457,10.576406515249081
Tamil Nadu,2019,1,600119,38537,13.304883247866162,10.55937409773463
Tamil Nadu,2019,1,600003,38221,13.304689934185783,10.551140381763863
Tamil Nadu,2019,2,600100,59144,13.304851586977604,10.987730427236936
Tamil Nadu,2019,2,641602,58046,13.371723452736566,10.968991078636485
Tamil Nadu,2019,2,635109,56022,13.361551916687352,10.93349974971198
Tamil Nadu,2019,2,602105,55771,13.308187127686454,10.929009300010007
Tamil Nadu,2019,2,600003,51153,13.304689934185783,10.842576420686262
Tamil Nadu,2019,2,600056,48134,13.304778263176333,10.78174406709235
Tamil Nadu,2019,2,635126,47157,13.361578683388004,10.761237739396348
Tamil Nadu,2019,2,600042,47069,13.304754931748398,10.759369889215188
Tamil Nadu,2019,2,600053,45586,13.304773263630457,10.727355930819083
Tamil Nadu,2019,2,600116,43913,13.304878248845137,10.689965682788792
Tamil Nadu,2019,3,641602,66075,13.371723452736566,11.09854573947249
Tamil Nadu,2019,3,600100,65467,13.304851586977604,11.089301477871125
Tamil Nadu,2019,3,635109,63628,13.361551916687352,11.06080890401825
Tamil Nadu,2019,3,602105,62631,13.308187127686454,11.045015642181069
Tamil Nadu,2019,3,600003,60506,13.304689934185783,11.01049781265528
Tamil Nadu,2019,3,600056,54402,13.304778263176333,10.90415619687411
Tamil Nadu,2019,3,635126,53597,13.361578683388004,10.889248375343252
Tamil Nadu,2019,3,600042,51880,13.304754931748398,10.85668863843038
Tamil Nadu,2019,3,600053,50908,13.304773263630457,10.837775361111937
Tamil Nadu,2019,3,600116,49401,13.304878248845137,10.807725945886109
Tamil Nadu,2019,4,641602,75544,13.371723452736566,11.232470546942904
Tamil Nadu,2019,4,600100,72286,13.304851586977604,11.188385751775648
Tamil Nadu,2019,4,635109,72159,13.361551916687352,11.186627296547355
Tamil Nadu,2019,4,602105,70089,13.308187127686454,11.157521142022066
Tamil Nadu,2019,4,600003,67897,13.304689934185783,11.125747129949204
Tamil Nadu,2019,4,600056,60936,13.304778263176333,11.017579412052624
Tamil Nadu,2019,4,635126,60812,13.361578683388004,11.015542416900727
Tamil Nadu,2019,4,600042,56848,13.304754931748398,10.948136318260808
Tamil Nadu,2019,4,600053,56622,13.304773263630457,10.944152881249389
Tamil Nadu,2019,4,600116,55253,13.304878248845137,10.919677916548416
Tamil Nadu,2020,1,641602,85509,13.371723452736566,11.356376912542968
Tamil Nadu,2020,1,635109,80309,13.361551916687352,11.293636973355513
Tamil Nadu,2020,1,600100,78806,13.304851586977604,11.274744415079285
Tamil Nadu,2020,1,602105,77276,13.308187127686454,11.255138707712444
Tamil Nadu,2020,1,600003,74485,13.304689934185783,11.218353041813693
Tamil Nadu,2020,1,635126,67464,13.361578683388004,11.119349401254478
Tamil Nadu,2020,1,600056,67263,13.304778263176333,11.11636558733258
Tamil Nadu,2020,1,600053,62400,13.304773263630457,11.041320554357519
Tamil Nadu,2020,1,600042,61417,13.304754931748398,11.025441948777157
Tamil Nadu,2020,1,600116,60816,13.304878248845137,11.01560819122903
Tamil Nadu,2020,2,641602,95158,13.371723452736566,11.463293946961898
Tamil Nadu,2020,2,635109,87458,13.361551916687352,11.378913957108828
Tamil Nadu,2020,2,600100,83667,13.304851586977604,11.33459991350162
Tamil Nadu,2020,2,602105,82779,13.308187127686454,11.323929685017145
Tamil Nadu,2020,2,600003,77789,13.304689934185783,11.261755311995426
Tamil Nadu,2020,2,635126,73063,13.361578683388004,11.199077361646953
Tamil Nadu,2020,2,600056,72281,13.304778263176333,11.188316579696238
Tamil Nadu,2020,2,600053,67058,13.304773263630457,11.1133131955373
Tamil Nadu,2020,2,600116,65439,13.304878248845137,11.088873689986276
Tamil Nadu,2020,2,600042,64796,13.304754931748398,11.078999152040028
Tamil Nadu,2020,3,641602,107812,13.371723452736566,11.588144248515903
Tamil Nadu,2020,3,635109,97699,13.361551916687352,11.489646602563958
Tamil Nadu,2020,3,602105,90254,13.308187127686454,11.410383196542606
Tamil Nadu,2020,3,600100,90250,13.304851586977604,11.410338876195127
Tamil Nadu,2020,3,600003,81870,13.304689934185783,11.312887902370495
Tamil Nadu,2020,3,635126,80964,13.361578683388004,11.301759890415426
Tamil Nadu,2020,3,600056,78968,13.304778263176333,11.276797986097725
Tamil Nadu,2020,3,600053,73528,13.304773263630457,11.205421565037945
Tamil Nadu,2020,3,600116,71557,13.304878248845137,11.178249613881933
Tamil Nadu,2020,3,600042,69297,13.304754931748398,11.146156894197663
Tamil Nadu,2020,4,641602,121857,13.371723452736566,11.710603505084872
Tamil Nadu,2020,4,635109,110280,13.361551916687352,11.610777865137733
Tamil Nadu,2020,4,602105,100634,13.308187127686454,11.519245451715046
Tamil Nadu,2020,4,600100,98526,13.304851586977604,11.498075751719892
Tamil Nadu,2020,4,635126,90075,13.361578683388004,11.408397935616295
Tamil Nadu,2020,4,600003,87638,13.304689934185783,11.380969972819159
Tamil Nadu,2020,4,600056,87572,13.304778263176333,11.380216591127226
Tamil Nadu,2020,4,600053,81716,13.304773263630457,11.311005100107543
Tamil Nadu,2020,4,600116,79368,13.304878248845137,11.281850543329739
Tamil Nadu,2020,4,600042,75433,13.304754931748398,11.231000124030809
Tamil Nadu,2021,1,641602,132560,13.371723452736566,11.794790652100444
Tamil Nadu,2021,1,635109,119256,13.361551916687352,11.689027721950266
Tamil Nadu,2021,1,602105,109002,13.308187127686454,11.5991215096668
Tamil Nadu,2021,1,600100,105601,13.304851586977604,11.567423119906431
Tamil Nadu,2021,1,635126,97362,13.361578683388004,11.486191269767591
Tamil Nadu,2021,1,600056,94311,13.304778263176333,11.45435311081116
Tamil Nadu,2021,1,600003,93539,13.304689934185783,11.44613374060909
Tamil Nadu,2021,1,600053,88146,13.304773263630457,11.386749809598482
Tamil Nadu,2021,1,600116,85493,13.304878248845137,11.356189780228181
Tamil Nadu,2021,1,600042,80853,13.304754931748398,11.300387970068243
Tamil Nadu,2021,2,641602,141899,13.371723452736566,11.862870815906954
Tamil Nadu,2021,2,635109,127444,13.361551916687352,11.755432331410882
Tamil Nadu,2021,2,602105,116613,13.308187127686454,11.66661603896503
Tamil Nadu,2021,2,600100,112485,13.304851586977604,11.6305751584036
Tamil Nadu,2021,2,635126,103999,13.361578683388004,11.552136562692667
Tamil Nadu,2021,2,600056,100579,13.304778263176333,11.51869876734207
Tamil Nadu,2021,2,600003,99585,13.304689934185783,11.508766829821369
Tamil Nadu,2021,2,600053,94042,13.304773263630457,11.45149676997358
Tamil Nadu,2021,2,600116,91189,13.304878248845137,11.420689554752878
Tamil Nadu,2021,2,600042,86035,13.304754931748398,11.362509469187257
Tamil Nadu,2021,3,641602,152392,13.371723452736566,11.934211427418534
Tamil Nadu,2021,3,635109,136599,13.361551916687352,11.824804905447815
Tamil Nadu,2021,3,602105,125331,13.308187127686454,11.738713516509346
Tamil Nadu,2021,3,600100,120046,13.304851586977604,11.695630281644066
Tamil Nadu,2021,3,635126,111400,13.361578683388004,11.620882606475321
Tamil Nadu,2021,3,600056,107501,13.304778263176333,11.58525542883217
Tamil Nadu,2021,3,600003,106261,13.304689934185783,11.573653610839628
Tamil Nadu,2021,3,600053,100637,13.304773263630457,11.519275262268978
Tamil Nadu,2021,3,600116,97574,13.304878248845137,11.488366343469526
Tamil Nadu,2021,3,600042,91756,13.304754931748398,11.426888158874018
Tamil Nadu,2021,4,641602,162911,13.371723452736566,12.000959318399978
Tamil Nadu,2021,4,635109,145634,13.361551916687352,11.88885190396751
Tamil Nadu,2021,4,602105,133972,13.308187127686454,11.805386101874983
Tamil Nadu,2021,4,600100,127705,13.304851586977604,11.757478195521937
Tamil Nadu,2021,4,635126,118854,13.361578683388004,11.685651128090736
Tamil Nadu,2021,4,600056,114499,13.304778263176333,11.64832136831384
Tamil Nadu,2021,4,600003,113049,13.304689934185783,11.635576632023472
Tamil Nadu,2021,4,600053,107237,13.304773263630457,11.582796617322268
Tamil Nadu,2021,4,600116,103946,13.304878248845137,11.551626812507303
Tamil Nadu,2021,4,600042,97578,13.304754931748398,11.488407337156502
Tamil Nadu,2022,1,641602,172812,13.371723452736566,12.059959577385383
Tamil Nadu,2022,1,635109,154260,13.361551916687352,11.94639476948799
Tamil Nadu,2022,1,602105,142269,13.308187127686454,11.865474910731777
Tamil Nadu,2022,1,600100,134860,13.304851586977604,11.811992482288574
Tamil Nadu,2022,1,635126,125806,13.361578683388004,11.742496316864695
Tamil Nadu,2022,1,600056,121108,13.304778263176333,11.704437988465768
Tamil Nadu,2022,1,600003,119226,13.304689934185783,11.68877613063387
Tamil Nadu,2022,1,600053,113418,13.304773263630457,11.63883538783822
Tamil Nadu,2022,1,600116,109830,13.304878248845137,11.606688994782392
Tamil Nadu,2022,1,600042,102844,13.304754931748398,11.540968555994871
Tamil Nadu,2022,2,641602,182250,13.371723452736566,12.113134649870904
Tamil Nadu,2022,2,635109,162465,13.361551916687352,11.998217872937948
Tamil Nadu,2022,2,602105,150085,13.308187127686454,11.918957079250132
Tamil Nadu,2022,2,600100,141741,13.304851586977604,11.8617567275108
Tamil Nadu,2022,2,635126,132473,13.361578683388004,11.79413413005885
Tamil Nadu,2022,2,600056,127333,13.304778263176333,11.754560981116128
Tamil Nadu,2022,2,600003,125101,13.304689934185783,11.73687669002817
Tamil Nadu,2022,2,600053,119247,13.304773263630457,11.688952251201435
Tamil Nadu,2022,2,600116,115418,13.304878248845137,11.656315600095418
Tamil Nadu,2022,2,600042,107903,13.304754931748398,11.588987954381494
Tamil Nadu,2022,3,641602,192242,13.371723452736566,12.166510274018322
Tamil Nadu,2022,3,635109,170986,13.361551916687352,12.049336960788127
Tamil Nadu,2022,3,602105,158440,13.308187127686454,11.973131251735852
Tamil Nadu,2022,3,600100,148795,13.304851586977604,11.910324798666027
Tamil Nadu,2022,3,635126,139569,13.361578683388004,11.846314381613514
Tamil Nadu,2022,3,600056,133858,13.304778263176333,11.804534815559899
Tamil Nadu,2022,3,600003,131177,13.304689934185783,11.78430283524638
Tamil Nadu,2022,3,600053,125379,13.304773263630457,11.739096429042444
Tamil Nadu,2022,3,600116,121335,13.304878248845137,11.706310594120163
Tamil Nadu,2022,3,600042,113181,13.304754931748398,11.636743586140783
Tamil Nadu,2022,4,641602,202276,13.371723452736566,12.217388380428497
Tamil Nadu,2022,4,635109,179344,13.361551916687352,12.097061028260876
Tamil Nadu,2022,4,602105,166520,13.308187127686454,12.022870701308912
Tamil Nadu,2022,4,600100,155909,13.304851586977604,11.957027782693258
Tamil Nadu,2022,4,635126,146590,13.361578683388004,11.895394853284078
Tamil Nadu,2022,4,600056,140407,13.304778263176333,11.85230062688086
Tamil Nadu,2022,4,600003,137459,13.304689934185783,11.831080969805544
Tamil Nadu,2022,4,600053,131493,13.304773263630457,11.786708897243923
Tamil Nadu,2022,4,600116,127254,13.304878248845137,11.753940368103402
Tamil Nadu,2022,4,600042,118508,13.304754931748398,11.682735747827111
Telangana,2018,1,500072,105012,13.122507367037324,11.561829908323832
Telangana,2018,1,505001,55361,13.132315688453556,10.921630653712223
Telangana,2018,1,500018,50431,13.122399376756345,10.828361344340758
Telangana,2018,1,500081,45422,13.122525364283746,10.723751848155539
Telangana,2018,1,500039,44050,13.122441374362486,10.693080631364326
Telangana,2018,1,500016,44047,13.12239537689234,10.693012524618325
Telangana,2018,1,500032,43828,13.122427375356416,10.688028161525285
Telangana,2018,1,500055,41831,13.122473371354772,10.641392970437847
Telangana,2018,1,502032,41008,13.12641914166216,10.621522448603852
Telangana,2018,1,500037,39329,13.122437374666465,10.579717439219063
Telangana,2018,2,500072,129543,13.122507367037324,11.771768151338593
Telangana,2018,2,505001,69318,13.132315688453556,11.146459891711073
Telangana,2018,2,500018,63870,13.122399376756345,11.064605046555634
Telangana,2018,2,500081,56358,13.122525364283746,10.93947947922257
Telangana,2018,2,500039,55613,13.122441374362486,10.926172265858327
Telangana,2018,2,500016,55227,13.12239537689234,10.919207243114672
Telangana,2018,2,500032,54696,13.122427375356416,10.90954585959363
Telangana,2018,2,500055,53532,13.122473371354772,10.888034884916266
Telangana,2018,2,502032,50926,13.12641914166216,10.838128877622877
Telangana,2018,2,500037,49738,13.122437374666465,10.814524507461735
Telangana,2018,3,500072,152034,13.122507367037324,11.931859459025357
Telangana,2018,3,505001,80561,13.132315688453556,11.296769940423644
Telangana,2018,3,500018,77041,13.122399376756345,11.252093026657754
Telangana,2018,3,500081,67378,13.122525364283746,11.118073834121676
Telangana,2018,3,500016,66636,13.12239537689234,11.107000251029607
Telangana,2018,3,500032,66180,13.122427375356416,11.100133581475603
Telangana,2018,3,500039,65591,13.122441374362486,11.091193770398117
Telangana,2018,3,500055,64310,13.122473371354772,11.071470419128909
Telangana,2018,3,500008,59887,13.12237937727633,11.000214732168839
Telangana,2018,3,500037,59560,13.122437374666465,10.994739486797945
Telangana,2018,4,500072,188465,13.122507367037324,12.146667592237634
Telangana,2018,4,500018,99797,13.122399376756345,11.5108934017275
Telangana,2018,4,505001,98937,13.132315688453556,11.502238562915084
Telangana,2018,4,500016,83751,13.12239537689234,11.335603389914535
Telangana,2018,4,500081,83424,13.122525364283746,11.33169131673323
Telangana,2018,4,500055,82804,13.122473371354772,11.324231648385243
Telangana,2018,4,500039,82675,13.122441374362486,11.322672537849993
Telangana,2018,4,500032,82107,13.122427375356416,11.315778553681694
Telangana,2018,4,500008,77897,13.12237937727633,11.26314272020585
Telangana,2018,4,500037,77674,13.122437374666465,11.260275860023242
Telangana,2019,1,500072,221180,13.122507367037324,12.306732128629351
Telangana,2019,1,500018,122206,13.122399376756345,11.713463424350609
Telangana,2019,1,505001,117965,13.132315688453556,11.678143249280813
Telangana,2019,1,500055,101115,13.122473371354772,11.524013761955649
Telangana,2019,1,500039,99557,13.122441374362486,11.508485623444166
Telangana,2019,1,500016,98286,13.12239537689234,11.495636874832686
Telangana,2019,1,500081,96365,13.122525364283746,11.475898344133151
Telangana,2019,1,500008,95864,13.12237937727633,11.470685799362352
Telangana,2019,1,500032,95389,13.122427375356416,11.465718546805133
Telangana,2019,1,500037,94815,13.122437374666465,11.459682903574508
Telangana,2019,2,500072,242007,13.122507367037324,12.39672193034032
Telangana,2019,2,500018,136968,13.122399376756345,11.827502600884653
Telangana,2019,2,505001,132856,13.132315688453556,11.797021113886588
Telangana,2019,2,500055,113344,13.122473371354772,11.638182721142506
Telangana,2019,2,500039,110276,13.122441374362486,11.61074159317052
Telangana,2019,2,500008,109098,13.12237937727633,11.60000183984745
Telangana,2019,2,500016,107543,13.12239537689234,11.585646046571181
Telangana,2019,2,500037,105786,13.122437374666465,11.569173464508815
Telangana,2019,2,500081,104692,13.122525364283746,11.558777985152318
Telangana,2019,2,500032,104250,13.122427375356416,11.554547139661048
Telangana,2019,3,500072,261019,13.122507367037324,12.472348480590128
Telangana,2019,3,500018,151140,13.122399376756345,11.925961838574711
Telangana,2019,3,505001,147716,13.132315688453556,11.903046790343717
Telangana,2019,3,500055,125011,13.122473371354772,11.736157012412665
Telangana,2019,3,500008,122840,13.12237937727633,11.718637974554758
Telangana,2019,3,500039,120841,13.122441374362486,11.702230910871862
Telangana,2019,3,500037,116709,13.122437374666465,11.667438936123611
Telangana,2019,3,500016,116204,13.12239537689234,11.663102546215393
Telangana,2019,3,500032,112642,13.122427375356416,11.631969926916057
Telangana,2019,3,500081,112128,13.122525364283746,11.627396354856009
Telangana,2019,4,500072,279498,13.122507367037324,12.540750415916627
Telangana,2019,4,500018,165518,13.122399376756345,12.016835229214475
Telangana,2019,4,505001,163234,13.132315688453556,12.002940033147102
